filename,total,major,minor,own,bugs
junit5/platform-tooling-support-tests/src/test/java/platform/tooling/support/tests/GradleStarterTests.java,0,0,0,0,0
junit5/platform-tooling-support-tests/src/main/java/platform/tooling/support/Helper.java,0,0,0,0,0
junit5/platform-tooling-support-tests/src/main/java/platform/tooling/support/Runner.java,0,0,0,0,0
junit5/platform-tooling-support-tests/src/main/java/platform/tooling/support/Tool.java,0,0,0,0,0
junit5/platform-tooling-support-tests/src/main/java/platform/tooling/support/Result.java,0,0,0,0,0
junit5/platform-tooling-support-tests/src/main/java/platform/tooling/support/package-info.java,0,0,0,0,0
junit5/platform-tooling-support-tests/src/main/java/platform/tooling/support/Request.java,0,0,0,0,0
junit5/junit-platform-suite-api/src/main/java/org/junit/platform/suite/api/SelectPackages.java,1,1,0,1.0,0
junit5/junit-platform-suite-api/src/main/java/org/junit/platform/suite/api/IncludeTags.java,1,1,0,1.0,1
junit5/junit-platform-suite-api/src/main/java/org/junit/platform/suite/api/ExcludeTags.java,1,1,0,1.0,1
junit5/junit-platform-suite-api/src/main/java/org/junit/platform/suite/api/ExcludeClassNamePatterns.java,1,1,0,1.0,0
junit5/junit-platform-suite-api/src/main/java/org/junit/platform/suite/api/SelectClasses.java,1,1,0,1.0,0
junit5/junit-platform-suite-api/src/main/java/org/junit/platform/suite/api/ExcludeEngines.java,1,1,0,1.0,0
junit5/junit-platform-suite-api/src/main/java/org/junit/platform/suite/api/UseTechnicalNames.java,1,1,0,1.0,0
junit5/junit-platform-suite-api/src/main/java/org/junit/platform/suite/api/IncludePackages.java,1,1,0,1.0,0
junit5/junit-platform-suite-api/src/main/java/org/junit/platform/suite/api/IncludeClassNamePatterns.java,1,1,0,1.0,0
junit5/junit-platform-suite-api/src/main/java/org/junit/platform/suite/api/SuiteDisplayName.java,0,0,0,0,0
junit5/junit-platform-suite-api/src/main/java/org/junit/platform/suite/api/package-info.java,1,1,0,1.0,0
junit5/junit-platform-suite-api/src/main/java/org/junit/platform/suite/api/IncludeEngines.java,1,1,0,1.0,0
junit5/junit-platform-suite-api/src/main/java/org/junit/platform/suite/api/ExcludePackages.java,1,1,0,1.0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/Assertions.java,9,3,6,0.5,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/DisplayName.java,2,2,0,0.5,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/TestFactory.java,4,4,0,0.25,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/Disabled.java,1,1,0,1.0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertIterableEquals.java,2,2,0,0.5,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertTrue.java,2,2,0,0.5,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/TestTemplate.java,2,2,0,0.5714285714285714,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/BeforeAll.java,1,1,0,1.0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/Tags.java,1,1,0,1.0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertLinesMatch.java,1,1,0,1.0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertNotNull.java,2,2,0,0.5,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertSame.java,2,2,0,0.5,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/Tag.java,1,1,0,1.0,1
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/RepetitionInfo.java,1,1,0,1.0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/TestInstance.java,1,1,0,1.0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/RepeatedTest.java,1,1,0,1.0,1
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertArrayEquals.java,2,2,0,0.5,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/TestReporter.java,1,1,0,1.0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/DynamicTest.java,3,3,0,0.5,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AfterEach.java,1,1,0,1.0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertAll.java,4,4,0,0.25,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/Test.java,2,2,0,0.6666666666666666,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertionUtils.java,4,4,0,0.4,1
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/TestInfo.java,2,2,0,0.5,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/Assumptions.java,2,2,0,0.6666666666666666,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertTimeout.java,3,3,0,0.3333333333333333,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AfterAll.java,1,1,0,1.0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/DynamicContainer.java,1,1,0,1.0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertEquals.java,2,2,0,0.5,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/BeforeEach.java,1,1,0,1.0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/Nested.java,1,1,0,1.0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertNotEquals.java,2,2,0,0.5,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertFalse.java,2,2,0,0.5,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertThrows.java,4,4,0,0.4,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/DynamicNode.java,1,1,0,1.0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertDoesNotThrow.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertNull.java,2,2,0,0.5,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/AssertNotSame.java,2,2,0,0.5,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/package-info.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/parallel/Execution.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/parallel/ResourceLocks.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/parallel/ExecutionMode.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/parallel/ResourceLock.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/parallel/Resources.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/parallel/ResourceAccessMode.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/parallel/package-info.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/TestTemplateInvocationContextProvider.java,2,2,0,0.6666666666666666,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/Extension.java,1,1,0,1.0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/ExtensionContext.java,4,4,0,0.5,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/BeforeAllCallback.java,1,1,0,1.0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/BeforeTestExecutionCallback.java,1,1,0,1.0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/ExtensionConfigurationException.java,2,2,0,0.5,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/ExtendWith.java,1,1,0,1.0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/ParameterResolver.java,2,2,0,0.5,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/AfterEachCallback.java,1,1,0,1.0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/ParameterResolutionException.java,2,2,0,0.5,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/Extensions.java,1,1,0,1.0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/AfterTestExecutionCallback.java,1,1,0,1.0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/TestExecutionExceptionHandler.java,1,1,0,1.0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/BeforeEachCallback.java,1,1,0,1.0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/TestTemplateInvocationContext.java,2,2,0,0.8,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/RegisterExtension.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/AfterAllCallback.java,1,1,0,1.0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/ExecutionCondition.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/ExtensionContextException.java,2,2,0,0.5,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/ParameterContext.java,1,1,0,1.0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/ScriptEvaluationException.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/ConditionEvaluationResult.java,2,2,0,0.5,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/package-info.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/extension/TestInstancePostProcessor.java,1,1,0,1.0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/function/ThrowingSupplier.java,1,1,0,1.0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/function/ThrowingConsumer.java,2,2,0,0.5,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/function/Executable.java,2,2,0,0.6666666666666666,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/function/package-info.java,1,1,0,1.0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/EnabledOnJreCondition.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/EnabledIfSystemPropertyCondition.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/JRE.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/EnabledOnOsCondition.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/DisabledOnJre.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/DisabledOnOsCondition.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/DisabledOnJreCondition.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/DisabledIf.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/DisabledIfEnvironmentVariableCondition.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/EnabledIf.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/EnabledIfEnvironmentVariable.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/DisabledIfSystemPropertyCondition.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/DisabledIfEnvironmentVariable.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/EnabledOnJre.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/DisabledIfSystemProperty.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/DisabledOnOs.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/EnabledIfSystemProperty.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/EnabledOnOs.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/OS.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/EnabledIfEnvironmentVariableCondition.java,0,0,0,0,0
junit5/junit-jupiter-api/src/main/java/org/junit/jupiter/api/condition/package-info.java,0,0,0,0,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/JUnitException.java,2,2,0,0.5,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/package-info.java,0,0,0,0,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/util/Preconditions.java,3,3,0,0.7142857142857143,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/util/FunctionUtils.java,2,2,0,0.5,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/util/PackageUtils.java,3,3,0,0.4,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/util/StringUtils.java,4,4,0,0.5,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/util/ClassFilter.java,0,0,0,0,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/util/ClasspathScanner.java,5,2,3,0.5714285714285714,4
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/util/CloseablePath.java,3,3,0,0.6666666666666666,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/util/ClassUtils.java,1,1,0,1.0,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/util/CollectionUtils.java,4,4,0,0.42857142857142855,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/util/ClassLoaderUtils.java,1,1,0,1.0,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/util/ExceptionUtils.java,3,3,0,0.3333333333333333,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/util/AnnotationUtils.java,6,6,0,0.5882352941176471,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/util/PreconditionViolationException.java,2,2,0,0.6666666666666666,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/util/ToStringBuilder.java,3,3,0,0.3333333333333333,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/util/ReflectionUtils.java,7,3,4,0.4358974358974359,2
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/util/ModuleUtils.java,0,0,0,0,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/util/ClassFileVisitor.java,3,3,0,0.5,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/util/package-info.java,0,0,0,0,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/util/BlacklistedExceptions.java,3,3,0,0.5,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/annotation/Testable.java,2,2,0,0.6666666666666666,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/annotation/package-info.java,1,1,0,1.0,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/support/HierarchyTraversalMode.java,3,3,0,0.3333333333333333,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/support/ReflectionSupport.java,3,3,0,0.5,1
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/support/ClassSupport.java,0,0,0,0,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/support/AnnotationSupport.java,3,3,0,0.4,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/support/package-info.java,2,2,0,0.5,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/logging/LogRecordListener.java,0,0,0,0,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/logging/Logger.java,0,0,0,0,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/logging/LoggerFactory.java,0,0,0,0,0
junit5/junit-platform-commons/src/main/java/org/junit/platform/commons/logging/package-info.java,0,0,0,0,0
junit5/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/JupiterMigrationSupportTestSuite.java,1,1,0,1.0,0
junit5/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/ExternalResourceSupportForMultipleFieldRulesTests.java,1,1,0,1.0,0
junit5/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/AbstractTestRuleAdapterTests.java,1,1,0,1.0,0
junit5/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/ExternalResourceSupportForDifferentDeclaredReturnTypesRulesTests.java,0,0,0,0,0
junit5/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/VerifierSupportForMixedMethodAndFieldRulesTests.java,1,1,0,1.0,0
junit5/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/LauncherBasedEnableRuleMigrationSupportTests.java,1,1,0,1.0,0
junit5/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/ExternalResourceSupportForMultipleMethodRulesTests.java,1,1,0,1.0,0
junit5/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/ExternalResourceSupportForMixedMethodAndFieldRulesTests.java,1,1,0,1.0,0
junit5/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/ExternalResourceSupportWithInheritanceTests.java,1,1,0,1.0,0
junit5/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/WrongExtendWithForVerifierMethodTests.java,1,1,0,1.0,0
junit5/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/FailAfterAllHelper.java,1,1,0,1.0,0
junit5/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/EnableRuleMigrationSupportWithBothRuleTypesTests.java,1,1,0,1.0,0
junit5/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/ExternalResourceWithoutAdapterTests.java,1,1,0,1.0,0
junit5/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/ExternalResourceSupportForTemporaryFolderFieldTests.java,1,1,0,1.0,0
junit5/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/ExpectedExceptionSupportTests.java,1,1,0,1.0,2
junit5/junit-jupiter-migrationsupport/src/test/java/org/junit/jupiter/migrationsupport/rules/WrongExtendWithForVerifierFieldTests.java,1,1,0,1.0,0
junit5/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/VerifierSupport.java,1,1,0,1.0,2
junit5/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/TestRuleSupport.java,0,0,0,0,2
junit5/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/ExpectedExceptionSupport.java,1,1,0,1.0,2
junit5/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/EnableRuleMigrationSupport.java,1,1,0,1.0,0
junit5/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/ExternalResourceSupport.java,1,1,0,1.0,2
junit5/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/package-info.java,1,1,0,1.0,0
junit5/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/member/TestRuleAnnotatedMember.java,1,1,0,1.0,0
junit5/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/member/TestRuleAnnotatedField.java,2,2,0,0.5,0
junit5/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/member/AbstractTestRuleAnnotatedMember.java,1,1,0,1.0,0
junit5/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/member/TestRuleAnnotatedMethod.java,1,1,0,1.0,0
junit5/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/member/package-info.java,1,1,0,1.0,0
junit5/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/adapter/ExternalResourceAdapter.java,1,1,0,1.0,0
junit5/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/adapter/AbstractTestRuleAdapter.java,1,1,0,1.0,0
junit5/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/adapter/ExpectedExceptionAdapter.java,1,1,0,1.0,0
junit5/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/adapter/VerifierAdapter.java,1,1,0,1.0,0
junit5/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/adapter/GenericBeforeAndAfterAdvice.java,1,1,0,1.0,0
junit5/junit-jupiter-migrationsupport/src/main/java/org/junit/jupiter/migrationsupport/rules/adapter/package-info.java,1,1,0,1.0,0
junit5/junit-platform-runner/src/main/java/org/junit/platform/runner/JUnitPlatform.java,6,5,1,0.3181818181818182,0
junit5/junit-platform-runner/src/main/java/org/junit/platform/runner/JUnitPlatformRunnerListener.java,2,2,0,0.5,0
junit5/junit-platform-runner/src/main/java/org/junit/platform/runner/package-info.java,0,0,0,0,0
junit5/junit-platform-runner/src/main/java/org/junit/platform/runner/JUnitPlatformTestTree.java,4,4,0,0.375,0
junit5/platform-tests/src/test/java/DefaultPackageTestCase.java,3,3,0,0.5,0
junit5/platform-tests/src/test/java/org/junit/AutomaticModuleNameTests.java,1,1,0,1.0,0
junit5/platform-tests/src/test/java/org/junit/platform/TestEngineTests.java,0,0,0,0,0
junit5/platform-tests/src/test/java/org/junit/platform/JUnitPlatformTestSuite.java,3,3,0,0.5,0
junit5/platform-tests/src/test/java/org/junit/platform/launcher/TagFilterTests.java,1,1,0,1.0,1
junit5/platform-tests/src/test/java/org/junit/platform/launcher/TestIdentifierTests.java,4,4,0,0.25,0
junit5/platform-tests/src/test/java/org/junit/platform/launcher/PostDiscoveryFilterStub.java,1,1,0,1.0,0
junit5/platform-tests/src/test/java/org/junit/platform/launcher/DiscoveryFilterStub.java,1,1,0,1.0,0
junit5/platform-tests/src/test/java/org/junit/platform/launcher/TestPlanTests.java,0,0,0,0,0
junit5/platform-tests/src/test/java/org/junit/platform/launcher/FilterStub.java,1,1,0,1.0,0
junit5/platform-tests/src/test/java/org/junit/platform/launcher/core/StreamInterceptingTestExecutionListenerIntegrationTests.java,0,0,0,0,0
junit5/platform-tests/src/test/java/org/junit/platform/launcher/core/DefaultLauncherTests.java,4,4,0,0.5384615384615384,0
junit5/platform-tests/src/test/java/org/junit/platform/launcher/core/LauncherDiscoveryRequestBuilderTests.java,4,4,0,0.5,0
junit5/platform-tests/src/test/java/org/junit/platform/launcher/core/LauncherFactoryTests.java,4,4,0,0.4,0
junit5/platform-tests/src/test/java/org/junit/platform/launcher/core/LauncherFactoryForTestingPurposesOnly.java,1,1,0,1.0,0
junit5/platform-tests/src/test/java/org/junit/platform/launcher/core/LauncherConfigurationParametersTests.java,0,0,0,0,0
junit5/platform-tests/src/test/java/org/junit/platform/launcher/core/StreamInterceptorTests.java,0,0,0,0,0
junit5/platform-tests/src/test/java/org/junit/platform/launcher/core/ExecutionListenerAdapterTests.java,2,2,0,0.5,0
junit5/platform-tests/src/test/java/org/junit/platform/launcher/core/EngineDiscoveryResultValidatorTests.java,0,0,0,0,0
junit5/platform-tests/src/test/java/org/junit/platform/launcher/tagexpression/ParserTests.java,0,0,0,0,0
junit5/platform-tests/src/test/java/org/junit/platform/launcher/tagexpression/TagExpressionsTests.java,0,0,0,0,0
junit5/platform-tests/src/test/java/org/junit/platform/launcher/tagexpression/TokenTests.java,0,0,0,0,0
junit5/platform-tests/src/test/java/org/junit/platform/launcher/tagexpression/ParserErrorTests.java,0,0,0,0,0
junit5/platform-tests/src/test/java/org/junit/platform/launcher/tagexpression/TokenizerTests.java,0,0,0,0,0
junit5/platform-tests/src/test/java/org/junit/platform/launcher/listeners/SummaryGenerationTests.java,0,0,0,0,0
junit5/platform-tests/src/test/java/org/junit/platform/launcher/listeners/NoopTestExecutionListener.java,0,0,0,0,0
junit5/platform-tests/src/test/java/org/junit/platform/launcher/listeners/LegacyReportingUtilsTests.java,0,0,0,0,0
junit5/platform-tests/src/test/java/org/junit/platform/commons/util/SerializationUtils.java,1,1,0,1.0,0
junit5/platform-tests/src/test/java/org/junit/platform/commons/util/PackageUtilsTests.java,3,3,0,0.6666666666666666,0
junit5/platform-tests/src/test/java/org/junit/platform/commons/util/ReflectionUtilsTests.java,4,3,1,0.56,3
junit5/platform-tests/src/test/java/org/junit/platform/commons/util/ClassUtilsTests.java,1,1,0,1.0,0
junit5/platform-tests/src/test/java/org/junit/platform/commons/util/CollectionUtilsTests.java,4,4,0,0.42857142857142855,0
junit5/platform-tests/src/test/java/org/junit/platform/commons/util/PreconditionsTests.java,3,3,0,0.75,0
junit5/platform-tests/src/test/java/org/junit/platform/commons/util/StringUtilsTests.java,3,3,0,0.6,0
junit5/platform-tests/src/test/java/org/junit/platform/commons/util/ExceptionUtilsTests.java,1,1,0,1.0,0
junit5/platform-tests/src/test/java/org/junit/platform/commons/util/ModuleUtilsTests.java,0,0,0,0,0
junit5/platform-tests/src/test/java/org/junit/platform/commons/util/ClassLoaderUtilsTests.java,1,1,0,1.0,0
junit5/platform-tests/src/test/java/org/junit/platform/commons/util/ClasspathScannerTests.java,6,6,0,0.35294117647058826,1
junit5/platform-tests/src/test/java/org/junit/platform/commons/util/AnnotationUtilsTests.java,2,2,0,0.8,0
junit5/platform-tests/src/test/java/org/junit/platform/commons/util/ToStringBuilderTests.java,1,1,0,1.0,0
junit5/platform-tests/src/test/java/org/junit/platform/commons/util/FunctionUtilsTests.java,2,2,0,0.5,0
junit5/platform-tests/src/test/java/org/junit/platform/commons/support/ClassSupportTests.java,0,0,0,0,0
junit5/platform-tests/src/test/java/org/junit/platform/commons/support/ReflectionSupportTests.java,2,2,0,0.75,0
junit5/platform-tests/src/test/java/org/junit/platform/commons/support/AnnotationSupportTests.java,2,2,0,0.5,0
junit5/platform-tests/src/test/java/org/junit/platform/runner/JUnitPlatformRunnerTests.java,6,4,2,0.4090909090909091,0
junit5/platform-tests/src/test/java/org/junit/platform/engine/TestDescriptorTests.java,2,2,0,0.5,0
junit5/platform-tests/src/test/java/org/junit/platform/engine/FilterCompositionTests.java,2,2,0,0.75,0
junit5/platform-tests/src/test/java/org/junit/platform/engine/TestTagTests.java,1,1,0,1.0,1
junit5/platform-tests/src/test/java/org/junit/platform/engine/UniqueIdTests.java,2,2,0,0.5,0
junit5/platform-tests/src/test/java/org/junit/platform/engine/UniqueIdFormatTests.java,2,2,0,0.5,0
junit5/platform-tests/src/test/java/org/junit/platform/engine/discovery/DiscoverySelectorsTests.java,5,3,2,0.6923076923076923,0
junit5/platform-tests/src/test/java/org/junit/platform/engine/discovery/PackageNameFilterTests.java,2,2,0,0.6666666666666666,0
junit5/platform-tests/src/test/java/org/junit/platform/engine/discovery/ClassNameFilterTests.java,3,3,0,0.5,0
junit5/platform-tests/src/test/java/org/junit/platform/engine/support/hierarchical/ParallelExecutionIntegrationTests.java,0,0,0,0,0
junit5/platform-tests/src/test/java/org/junit/platform/engine/support/hierarchical/HierarchicalTestExecutorTests.java,4,4,0,0.4444444444444444,0
junit5/platform-tests/src/test/java/org/junit/platform/engine/support/hierarchical/DemoHierarchicalContainerDescriptor.java,4,4,0,0.25,0
